num_trials,dt_bias_ns,dt_std_ns,dt_rmse_ns,dt_ci95_low_ns,dt_ci95_high_ns,dt_outlier_rate,v_bias_mps,v_std_mps,v_rmse_mps,v_ci95_low_mps,v_ci95_high_mps,v_outlier_rate
10,-0.138302557809942,0.701846346825095,0.68004195649484,-0.776068640789163,1.10404762234374,0,-0.0067367390298757,0.0341870443504721,0.0331249491174806,-0.0378024237950213,0.0537783308281644,0
20,-0.0686241032254868,0.635136589643481,0.622846554676396,-0.869791427285234,1.15397257738678,0,-0.00334269070587012,0.0309376017371512,0.0303389522287663,-0.0423676752536707,0.0562101831274218,0
50,0.00086731236748065,0.633134870915866,0.626772144965776,-1.1274387470362,1.13516176088238,0,4.2246919866249e-05,0.0308400977076329,0.0305301683402869,-0.0549177161379066,0.055293905339536,0
100,-0.0364832001707526,0.704810761513952,0.702226210949945,-1.20224150326692,1.2251658935215,0,-0.00177710233575602,0.0343314414494947,0.0342055475908781,-0.0585613699894444,0.0596780205923665,0
200,0.00180666563959548,0.657559051759203,0.655915582265312,-1.08566391616321,1.26980518776602,0,8.80029633646784e-05,0.0320298033426231,0.0319497496888135,-0.0528828576503632,0.0618524075347715,0
400,0.0347250549492955,0.642396926766481,0.642532455547153,-1.06153657665424,1.36347950199784,0,0.00169146280948007,0.0312912538838728,0.0312978555117883,-0.0517076112027846,0.0664152979019155,0
600,0.0574300667171699,0.627130969367758,0.629234436874458,-1.04218104405307,1.30676000342401,0,0.00279742745230773,0.0305476467325306,0.0306501069608506,-0.0507648002093863,0.0636524823340187,0
800,0.0453906411831863,0.627225489763305,0.628474629994782,-1.03087868855948,1.39802699971497,0,0.00221098516825738,0.0305522508356497,0.0306130966499602,-0.0502142607212605,0.0680981118710929,0
1000,0.0317278507747646,0.62134605726713,0.621845244794323,-1.05628499389806,1.36245693318513,0,0.00154546852952745,0.0302658627673615,0.0302901782691926,-0.0514518057926577,0.0663654884165349,0
